anime_id,episodes,members,rating,label
1070,25,5725,6.74,2
6779,170,314,6.74,2
10156,12,47136,6.74,2
14515,12,55635,6.74,2
3809,52,1486,6.74,2
175,26,17920,6.74,2
4720,13,54376,6.74,2
2546,48,1715,6.73,2
2732,53,406,6.73,2
10490,12,118553,6.73,2
406,13,8439,6.73,2
31636,12,145468,6.73,2
5945,39,9115,6.73,2
6117,51,4162,6.73,2
2390,100,10416,6.73,2
635,13,11531,6.73,2
590,12,17136,6.73,2
6205,12,146631,6.73,2
3550,61,488,6.73,2
9934,12,12486,6.73,2
2912,63,981,6.73,2
3900,52,446,6.73,2
6633,12,31256,6.73,2
3806,69,483,6.73,2
8542,25,562,6.73,2
3915,61,835,6.73,2
5833,56,243,6.73,2
10324,12,1993,6.73,2
5022,73,310,6.73,2
1198,12,13680,6.73,2
497,13,19237,6.73,2
2288,26,3935,6.72,2
11017,50,836,6.71,2
1672,48,1419,6.72,2
1853,39,3495,6.72,2
225,64,226625,6.72,0
10527,100,1062,6.72,2
4199,30,608,6.72,2
403,12,19053,6.72,2
22123,12,35872,6.72,2
4119,43,575,6.72,2
23133,24,38301,6.72,2
5962,51,13898,6.72,2
4514,26,819,6.72,2
3668,26,5611,6.72,2
2282,26,444,6.72,2
2284,39,2524,6.72,2
4183,50,353,6.72,2
6672,45,344,6.72,2
446,13,7043,6.72,2
8861,12,173216,6.72,0
3874,52,1012,6.71,2
370,13,6402,6.71,2
29976,12,38618,6.71,2
2769,25,487,6.71,2
4244,43,399,6.71,2
32011,13,2791,6.71,2
1839,26,1012,6.71,2
2074,30,567,6.71,2
1067,12,25443,6.71,2
1617,4,1451,6.71,2
1806,26,2320,6.71,2
32360,12,56854,6.71,2
10308,13,27080,6.71,2
4515,26,669,6.71,2
7082,25,41469,6.71,2
916,13,30836,6.71,2
2105,26,13921,6.71,2
3325,48,648,6.71,2
1673,50,932,6.7,2
1704,12,4041,6.7,2
8503,48,802,6.7,2
2804,50,1033,6.7,2
840,12,11544,6.7,2
31848,12,31005,6.7,2
10611,12,53617,6.7,2
23,12,2224,6.7,2
472,13,16757,6.7,2
32601,12,12768,6.69,2
4744,12,91453,6.69,2
375,12,4038,6.69,2
6511,35,1366,6.69,2
119,13,24902,6.69,2
241,11,84395,6.69,2
973,24,8052,6.69,2
863,12,22982,6.69,2
1572,52,3067,6.69,2
412,12,57646,6.69,2
1810,12,28280,6.69,2
9936,12,104182,6.69,2
7103,13,13898,6.69,2
6428,26,352,6.69,2
14921,12,67100,6.69,2
5636,26,284,6.69,2
31716,13,71545,6.69,2
10073,12,64168,6.69,2
1005,26,9024,6.69,2
925,35,1768,6.69,2
744,20,2747,6.69,2
7160,30,346,6.69,2
3812,26,400,6.69,2
16518,12,38819,6.68,2
32866,12,19544,6.68,2
6383,65,427,6.68,2
289,13,12988,6.68,2
706,13,6690,6.68,2
1676,13,2613,6.68,2
1661,25,6596,6.68,2
11385,25,11963,6.68,2
1694,26,15338,6.68,2
17831,12,69526,6.68,2
2568,52,291,6.68,2
4439,26,603,6.68,2
3823,26,363,6.68,2
2686,96,1194,6.68,2
33341,12,9248,6.68,2
1986,56,488,6.68,2
3295,60,2169,6.68,2
20533,12,24788,6.68,2
2041,51,6183,6.67,2
591,12,48939,6.67,2
5276,13,623,6.67,2
33421,12,36343,6.67,2
3436,127,317,6.67,2
1062,27,6303,6.67,2
6609,26,4425,6.67,2
197,24,16672,6.67,2
9916,46,319,6.67,2
28283,12,13272,6.67,2
13679,77,1616,6.67,2
30437,12,18933,6.67,2
3800,44,820,6.66,2
3081,58,2733,6.66,2
3389,3,20550,6.66,2
5189,156,337,6.66,2
3035,35,947,6.66,2
3185,26,845,6.66,2
11307,26,316,6.66,2
10187,13,27878,6.66,2
10338,22,5082,6.66,2
32214,12,25545,6.66,2
3054,39,964,6.66,2
3391,95,891,6.66,2
31621,12,24131,6.66,2
682,12,9099,6.66,2
25867,12,48310,6.66,2
27741,13,3800,6.66,2
2766,52,1826,6.66,2
4427,35,431,6.66,2
6468,40,313,6.66,2
31573,22,2299,6.65,2
9493,12,11006,6.65,2
1189,26,4106,6.65,2
5883,24,2701,6.65,2
3433,32,295,6.65,2
9900,140,318,6.65,2
3435,26,451,6.65,2
3878,49,635,6.65,2
31560,13,7905,6.66,2
6625,61,367,6.65,2
31452,12,38139,6.65,2
1693,26,5736,6.65,2
19919,12,5670,6.65,2
471,13,13877,6.65,2
2699,13,1009,6.65,2
17092,13,209,6.64,2
30127,12,37913,6.64,2
17705,13,1805,6.64,2
4554,26,472,6.64,2
125,13,23968,6.64,2
8765,36,551,6.64,2
8538,51,1223,6.64,2
5153,25,1164,6.64,2
4504,50,225,6.64,2
783,13,2765,6.64,2
4536,50,350,6.64,2
4013,51,413,6.64,2
2031,13,23477,6.64,2
684,11,3674,6.64,2
21353,12,95168,6.64,2
33377,24,52260,6.64,2
4132,26,476,6.64,2
718,16,3821,6.64,2
33222,12,26360,6.63,2
6472,35,637,6.63,2
6375,48,810,6.63,2
6509,331,1083,6.63,2
10671,13,15046,6.63,2
612,13,3956,6.63,2
4962,51,2625,6.63,2
8900,51,263,6.63,2
4067,50,1110,6.63,2
1836,12,34109,6.63,2
2552,13,1292,6.63,2
55,26,10392,6.62,2
4975,12,174337,6.62,0
5476,26,440,6.62,2
257,13,88969,6.62,2
30030,39,1007,6.62,2
799,13,3748,6.62,2
4068,52,800,6.62,2
8139,26,229,6.62,2
16347,13,985,6.62,2
30795,12,31295,6.61,2
30384,13,12064,6.61,2
4314,16,336,6.61,2
17873,20,12499,6.61,2
34009,12,14718,6.61,2
810,24,1896,6.6,2
9881,25,199,6.6,2
23787,13,7440,6.6,2
8140,55,438,6.6,2
4209,12,3931,6.6,2
10808,49,18031,6.6,2
1807,12,16596,6.6,2
10810,13,2173,6.6,2
1724,26,3838,6.6,2
10109,12,16068,6.6,2
17821,13,36235,6.6,2
7522,39,577,6.6,2
28155,12,22662,6.6,2
105,13,15026,6.59,2
4383,6,796,6.59,2
2836,78,1452,6.59,2
2771,39,752,6.59,2
14989,51,3183,6.58,2
13139,25,5208,6.59,2
3776,50,393,6.59,2
30721,13,19502,6.59,2
23121,13,40413,6.59,2
1456,12,2388,6.59,2
13231,38,3533,6.59,2
12929,97,22684,6.59,2
171,13,1865,6.59,2
2718,27,709,6.59,2
1746,26,7087,6.59,2
32301,12,10517,6.58,2
6093,51,407,6.58,2
1666,39,655,6.58,2
15605,12,74069,6.58,2
7395,39,617,6.58,2
8375,26,409,6.58,2
7048,50,700,6.58,2
8215,51,477,6.58,2
1988,13,7275,6.58,2
3873,29,386,6.58,2
3099,26,855,6.58,2
6374,52,903,6.58,2
19685,13,74634,6.58,2
3609,52,1121,6.58,2
3876,26,279,6.58,2
9395,20,833,6.58,2
4316,16,314,6.58,2
5938,52,741,6.58,2
836,26,14714,6.58,2
5454,12,17422,6.58,2
10015,73,22480,6.58,2
7176,26,2482,6.57,2
8815,26,832,6.57,2
1600,13,3551,6.57,2
4242,39,399,6.57,2
4597,52,319,6.57,2
25283,12,81870,6.57,2
4933,26,344,6.57,2
1163,48,5332,6.57,2
3194,26,889,6.57,2
163,26,4308,6.57,2
417,26,32711,6.57,2
28861,12,8213,6.57,2
685,13,5752,6.57,2
943,12,5719,6.57,2
2702,18,592,6.56,2
6119,305,956,6.56,2
9479,13,76291,6.56,2
2809,26,204,6.56,2
18771,25,5511,6.56,2
1570,12,24393,6.56,2
2367,12,18432,6.56,2
3810,26,561,6.56,2
2503,42,407,6.56,2
2234,30,1358,6.56,2
8287,51,2388,6.56,2
23325,24,30770,6.56,2
4154,52,1012,6.56,2
3075,52,630,6.56,2
14283,12,45869,6.56,2
19151,12,56131,6.56,2
6452,53,518,6.55,2
6629,54,263,6.55,2
5070,43,1327,6.55,2
348,13,12852,6.55,2
2142,51,22718,6.55,2
2252,39,5532,6.55,2
1537,22,731,6.55,2
1574,51,1061,6.55,2
13185,52,2248,6.55,2
3683,300,240,6.55,2
31566,12,1317,6.55,2
32274,12,1119,6.55,2
31534,26,139,6.57,2
888,12,14757,6.55,2
2740,25,586,6.55,2
1872,26,632,6.55,2
677,12,1412,6.55,2
817,13,6479,6.55,2
1458,26,1059,6.55,2
1607,12,20883,6.55,2
5935,43,249,6.54,2
336,13,9540,6.54,2
3969,18,377,6.54,2
30524,13,19225,6.54,2
32682,13,11052,6.54,2
13159,60,5677,6.54,2
2040,47,879,6.54,2
7981,510,161,6.54,2
20931,12,45457,6.54,2
7605,200,229,6.54,2
12611,26,16287,6.54,2
9799,13,479,6.54,2
1816,78,28296,6.54,2
4801,26,376,6.54,2
22537,13,17379,6.54,2
3114,52,411,6.53,2
10319,47,354,6.53,2
17651,13,33528,6.53,2
2687,39,266,6.53,2
5131,36,298,6.53,2
4511,39,284,6.53,2
4800,26,665,6.53,2
1083,13,1739,6.53,2
31338,12,92396,6.53,2
576,13,22664,6.53,2
3875,88,720,6.53,2
20033,13,30403,6.53,2
3444,50,737,6.53,2
3691,29,364,6.53,2
2806,170,373,6.53,2
2564,12,12238,6.52,2
1221,52,13624,6.52,2
2572,52,1594,6.52,2
5265,27,3263,6.52,2
30291,8,1947,6.53,2
3399,64,917,6.52,2
14333,37,4058,6.52,2
14693,13,3276,6.52,2
1333,26,480,6.51,2
17147,25,1177,6.51,2
988,12,1006,6.51,2
8553,53,341,6.51,2
6919,12,15653,6.51,2
3131,47,297,6.5,2
3166,12,20882,6.5,2
5337,52,14694,6.5,2
21677,25,43137,6.5,2
6970,31,330,6.5,2
833,13,8364,6.5,2
10528,50,920,6.5,2
21167,12,37885,6.5,2
19367,11,39413,6.5,2
30895,12,49971,6.5,2
20971,12,15742,6.5,2
18845,52,282,6.5,2
31223,12,32470,6.5,2
3201,26,386,6.5,2
11859,12,21706,6.5,2
1048,13,15796,6.5,2
6682,12,133971,6.49,2
3132,26,496,6.49,2
3202,26,1468,6.49,2
5088,26,298,6.49,2
909,13,8643,6.49,2
31630,24,61410,6.49,2
1193,13,3287,6.49,2
1884,12,1623,6.49,2
3285,94,1085,6.49,2
3932,39,416,6.49,2
3356,109,1478,6.49,2
33038,30,3106,6.49,2
4667,51,2512,6.48,2
69,25,6995,6.48,2
5600,26,274,6.48,2
3676,47,632,6.48,2
4113,48,678,6.48,2
6277,1471,406,6.48,1
6130,40,2373,6.48,2
3619,39,587,6.48,2
2153,13,4707,6.48,2
15119,12,55607,6.48,2
6397,104,249,6.48,2
12361,26,393,6.48,2
32023,12,44978,6.47,2
3880,24,318,6.47,2
7079,12,51323,6.47,2
23309,12,85487,6.47,2
5223,33,294,6.47,2
8373,52,1286,6.47,2
27629,12,4967,6.47,2
184,12,13827,6.47,2
3704,52,613,6.47,2
8194,42,382,6.46,2
1314,26,931,6.46,2
3101,51,3863,6.46,2
5292,50,696,6.46,2
1883,26,1209,6.46,2
10802,13,311,6.46,2
2233,26,647,6.46,2
6303,54,499,6.46,2
610,12,15230,6.46,2
6674,52,315,6.46,2
17777,12,74320,6.46,2
4044,26,440,6.46,2
6075,12,527,6.45,2
5829,38,325,6.45,2
2127,38,1147,6.45,2
7551,36,213,6.45,2
910,13,15549,6.45,2
3660,25,965,6.45,2
470,13,14010,6.45,2
31914,12,60452,6.45,2
159,24,12169,6.44,2
1865,11,4744,6.44,2
133,12,80562,6.44,2
1057,16,3188,6.44,2
24873,12,59544,6.44,2
5132,16,1861,6.44,2
952,12,3693,6.44,2
4853,8,934,6.44,2
26443,10,59632,6.44,2
6731,26,227,6.44,2
12967,12,106391,6.43,2
4025,26,645,6.43,2
4563,50,747,6.43,2
2822,52,330,6.43,2
295,13,4790,6.43,2
29722,24,729,6.43,2
4737,12,341,6.43,2
3858,91,1325,6.43,2
31804,12,43176,6.43,2
3571,34,1545,6.43,2
3881,45,471,6.43,2
2571,52,4426,6.43,2
614,13,5098,6.43,2
3361,26,312,6.43,2
2024,24,393,6.43,2
1868,12,5305,6.42,2
3838,61,375,6.42,2
4023,16,532,6.42,2
4049,26,367,6.42,2
349,13,2942,6.42,2
31845,12,68025,6.42,2
19257,12,22411,6.42,2
8960,10,787,6.42,2
9106,26,287,6.42,2
9015,200,194,6.42,2
3819,26,316,6.42,2
31540,12,28303,6.42,2
33668,12,12549,6.42,2
8449,12,53377,6.42,2
8961,12,2321,6.42,2
17681,13,18202,6.42,2
14237,12,24595,6.41,2
3022,45,400,6.41,2
4928,43,419,6.41,2
3315,37,349,6.41,2
2162,25,6544,6.41,2
555,12,8094,6.41,2
6979,12,20054,6.41,2
1713,13,684,6.41,2
5112,12,74097,6.4,2
10526,25,795,6.4,2
5375,53,465,6.4,2
28883,12,39538,6.4,2
360,12,3731,6.4,2
3839,44,378,6.4,2
2075,51,297,6.4,2
749,12,828,6.4,2
3768,13,413,6.4,2
980,26,2934,6.4,2
30751,13,619,6.4,2
4591,20,2238,6.4,2
1583,12,11097,6.39,2
15085,12,134349,6.39,2
7779,52,389,6.39,2
14277,26,12886,6.39,2
22733,51,3229,6.39,2
2281,39,5541,6.39,2
1591,12,9021,6.39,2
23433,12,9385,6.39,2
12123,13,5678,6.39,2
2789,52,6545,6.38,2
2156,52,25846,6.38,2
301,13,3246,6.38,2
1337,25,1898,6.38,2
2523,12,7748,6.38,2
1547,96,250,6.38,2
1508,20,5194,6.38,2
3724,26,406,6.38,2
927,51,2691,6.38,2
2700,13,585,6.38,2
30385,12,45400,6.38,2
4443,52,2827,6.37,2
10524,52,574,6.37,2
23897,20,503,6.37,2
4614,22,267,6.37,2
835,13,5782,6.37,2
8011,58,334,6.37,2
5344,20,298,6.37,2
2885,23,713,6.36,2
3834,26,231,6.36,2
2609,14,1578,6.36,2
2155,13,12622,6.36,2
10562,21,227,6.36,2
337,24,7751,6.36,2
9424,26,226,6.36,2
15313,12,8081,6.36,2
8812,28,734,6.35,2
10194,26,371,6.35,2
21997,51,363,6.35,2
577,13,5623,6.35,2
15565,10,49842,6.35,2
4024,13,611,6.35,2
10349,25,369,6.35,2
5475,26,305,6.35,2
2566,24,386,6.35,2
6822,26,317,6.35,2
3290,23,435,6.35,2
8240,26,229,6.35,2
6920,12,14100,6.34,2
693,12,5899,6.34,2
6645,12,32470,6.34,2
10465,12,32171,6.34,2
9587,12,51637,6.34,2
11595,526,447,6.34,2
22215,11,1145,6.34,2
33023,12,30310,6.34,2
11769,12,17103,6.33,2
7405,51,255,6.33,2
2738,26,287,6.33,2
511,13,3424,6.33,2
30652,12,11562,6.33,2
16397,13,53319,6.33,2
21507,12,92269,6.33,2
4599,26,295,6.33,2
6425,16,13591,6.33,2
7334,39,11110,6.32,2
23333,12,80121,6.32,2
9598,11,17934,6.32,2
7723,10,1923,6.32,2
3723,26,360,6.32,2
5725,30,1710,6.32,2
33795,12,5676,6.32,2
4719,12,51170,6.32,2
3877,26,356,6.32,2
445,13,11582,6.32,2
17969,51,680,6.32,2
24699,50,15313,6.31,2
6077,26,328,6.31,2
231,26,4721,6.31,2
25965,52,162,6.31,2
2285,40,2744,6.31,2
31091,12,24377,6.31,2
1628,13,3907,6.31,2
2244,12,1086,6.31,2
309,13,3271,6.3,2
1542,26,5058,6.3,2
3808,36,234,6.3,2
21809,12,33059,6.3,2
1899,26,1342,6.3,2
1188,24,1366,6.3,2
3936,26,606,6.3,2
6523,52,197,6.3,2
6899,29,875,6.3,2
6900,143,536,6.3,2
4584,21,981,6.3,2
346,13,10523,6.3,2
7463,12,7275,6.3,2
10330,46,8662,6.29,2
1157,25,25652,6.29,2
3151,26,666,6.29,2
141,12,7496,6.29,2
1561,12,5825,6.29,2
24417,25,407,6.29,2
7247,52,317,6.29,2
11873,44,178,6.29,2
32039,12,5672,6.29,2
13143,51,1752,6.28,2
841,16,13960,6.28,2
10177,12,2348,6.28,2
3294,35,287,6.28,2
3020,50,259,6.28,2
1139,13,356,6.28,2
838,13,18031,6.28,2
5474,26,233,6.28,2
18767,12,52965,6.27,2
23409,49,374,6.27,2
11547,26,3473,6.27,2
10525,24,314,6.27,2
32309,4,5430,6.27,2
648,13,5200,6.27,2
20053,12,38188,6.27,2
21523,39,690,6.26,2
2823,45,1385,6.26,2
2287,26,2580,6.26,2
20555,12,45748,6.26,2
854,12,14641,6.26,2
31221,16,9410,6.26,2
8216,23,640,6.25,2
1224,13,9268,6.25,2
22547,13,72692,6.25,2
7867,50,917,6.25,2
2545,26,748,6.25,2
5287,53,310,6.25,2
6875,12,17403,6.25,2
24835,13,3598,6.25,2
2567,52,852,6.25,2
9768,726,237,6.25,1
8964,29,751,6.25,2
31994,13,10557,6.25,2
204,12,19138,6.25,2
4444,12,1217,6.25,2
2827,45,2279,6.24,2
3840,12,11974,6.24,2
15883,12,18799,6.24,2
1093,136,552,6.24,2
6918,12,14989,6.24,2
1200,26,3955,6.23,2
28791,12,47587,6.23,2
32083,12,48314,6.23,2
3845,39,240,6.23,2
1885,12,1139,6.23,2
2226,23,278,6.23,2
4616,13,429,6.23,2
21999,51,364,6.22,2
17727,13,1915,6.22,2
1156,4,6017,6.22,2
1955,10,1521,6.22,2
6889,52,298,6.22,2
25967,52,131,6.21,2
1975,22,483,6.21,2
12367,12,27273,6.21,2
22831,23,5568,6.2,2
16211,12,7816,6.2,2
23037,12,18680,6.2,2
2723,24,1514,6.2,2
3434,130,677,6.2,2
1175,13,1377,6.2,2
11919,52,340,6.2,2
5628,39,314,6.19,2
19959,48,236,6.19,2
2824,50,528,6.19,2
10869,52,642,6.19,2
15043,13,5907,6.18,2
2892,52,692,6.18,2
3259,9,567,6.18,2
19769,12,104192,6.18,2
21013,51,3953,6.18,2
545,12,2077,6.18,2
12393,1818,160,6.18,1
7004,52,1016,6.18,2
310,50,1226,6.17,2
5052,56,629,6.17,2
25429,10,63638,6.17,2
10908,10,324,6.17,2
624,12,10979,6.17,2
12677,6,11556,6.17,2
2781,13,1701,6.17,2
2476,12,279183,6.17,0
1349,12,5547,6.16,2
32171,12,21934,6.16,2
32805,26,2886,6.16,2
8409,30,499,6.15,2
3176,26,637,6.15,2
30851,13,210,6.15,2
2245,12,2434,6.15,2
23151,13,10776,6.15,2
4615,52,507,6.15,2
2575,26,411,6.14,2
22099,51,1946,6.15,2
3576,49,4402,6.14,2
1097,13,6176,6.14,2
18365,237,273,6.14,2
22381,10,737,6.14,2
546,13,7778,6.14,2
29974,12,37924,6.13,2
8130,13,210,6.13,2
19871,51,1294,6.12,2
9978,25,236,6.12,2
1167,12,5381,6.12,2
5027,25,2569,6.12,2
18205,12,999,6.12,2
33392,12,10696,6.11,2
29758,12,99460,6.11,2
328,10,5674,6.1,2
21067,12,21006,6.1,2
12145,52,423,6.09,2
3104,26,670,6.09,2
25999,12,1366,6.09,2
3630,25,236,6.09,2
31890,12,7376,6.09,2
1037,6,6177,6.09,2
4264,12,3784,6.09,2
294,13,7833,6.08,2
1947,28,1049,6.08,2
1740,11,627,6.08,2
321,12,9605,6.08,2
28247,24,331,6.08,2
6311,26,357,6.08,2
3205,37,1068,6.07,2
1769,12,2757,6.07,2
22735,51,1632,6.07,2
858,24,2816,6.06,2
31109,12,37238,6.06,2
1991,12,3326,6.06,2
14045,13,19015,6.05,2
1912,13,7962,6.06,2
1711,13,1331,6.06,2
6798,12,487,6.06,2
1226,13,4817,6.06,2
8213,1428,194,6.05,1
3264,8,462,6.05,2
275,9,15114,6.05,2
1098,13,6689,6.05,2
307,39,533,6.04,2
31631,48,6848,6.03,2
32961,13,16766,6.03,2
33775,12,11086,6.01,2
2882,26,1074,6.03,2
15749,30,478,6.03,2
31018,12,1695,6.03,2
24855,12,24338,6.03,2
22835,13,42129,6.03,2
10217,12,4669,6.03,2
31793,12,13654,6.03,2
31790,12,37993,6.02,2
56,13,12286,6.02,2
2382,26,615,6.02,2
1623,13,2606,6.02,2
16317,12,9800,6.02,2
17127,12,1399,6.01,2
17141,5,572,6.01,2
31318,12,66659,6.0,2
8241,13,22396,6.0,2
11763,12,26513,6.0,2
17733,39,586,5.99,2
510,13,3334,5.99,2
15795,38,861,5.98,2
30746,12,7988,5.97,2
9627,5,590,5.97,2
33244,12,11986,5.97,2
16405,12,12917,5.96,2
23551,12,6220,5.95,2
668,13,10399,5.96,2
33985,12,36827,5.95,2
28537,23,17515,5.96,2
23213,13,4037,5.94,2
23229,13,1187,5.94,2
27757,13,176,5.93,2
832,24,1304,5.93,2
3573,40,572,5.93,2
31777,12,623,5.93,2
4823,26,1070,5.93,2
32947,11,30270,5.92,2
1685,26,13012,5.92,2
7561,12,2087,5.92,2
31143,13,18498,5.92,2
786,13,2513,5.92,2
1664,13,1502,5.91,2
2574,52,787,5.91,2
2727,18,1680,5.91,2
26085,12,19761,5.91,2
33746,12,6227,5.89,2
30382,26,11756,5.89,2
2308,13,2009,5.89,2
32454,12,5941,5.89,2
31710,12,83271,5.88,2
1775,12,3080,5.88,2
1712,13,556,5.88,2
1743,14,2476,5.88,2
4908,12,2777,5.87,2
30091,12,62257,5.86,2
33771,12,23469,5.86,2
23259,26,16538,5.86,2
6907,26,258,5.86,2
17267,12,6303,5.85,2
10958,8,4894,5.85,2
21421,26,12783,5.85,2
3736,30,1199,5.85,2
16169,13,16846,5.83,2
31157,25,11717,5.84,2
4104,15,273,5.84,2
4929,12,472,5.84,2
21427,13,3175,5.83,2
1936,12,720,5.83,2
31549,12,1573,5.83,2
21821,12,15758,5.82,2
33274,13,5117,5.82,2
611,24,1091,5.82,2
1442,13,4014,5.81,2
17513,12,107960,5.81,2
6947,12,864,5.81,2
21267,4,7755,5.8,2
32438,12,117090,5.8,2
32595,13,49394,5.8,2
9561,12,803,5.8,2
32608,24,38223,5.79,2
13141,26,6204,5.78,2
4709,26,261,5.76,2
17707,3,773,5.74,2
24011,12,31827,5.73,2
23375,10,982,5.73,2
354,12,6025,5.73,2
28401,13,404,5.72,2
1745,13,339,5.72,2
31904,10,84079,5.7,2
34013,12,1499,5.69,2
20329,10,4608,5.69,2
22225,12,19246,5.69,2
8220,65,240,5.68,2
1656,24,215,5.68,2
1667,13,772,5.67,2
1708,13,747,5.67,2
22955,24,6487,5.64,2
10347,25,792,5.64,2
964,8,3772,5.64,2
18133,15,443,5.64,2
30826,12,3190,5.64,2
33462,12,9367,5.63,2
10360,3,192,5.63,2
31498,13,18420,5.63,2
10838,11,8467,5.62,2
31519,12,15005,5.62,2
2391,52,4825,5.61,2
6525,10,1534,5.6,2
2719,25,3327,5.59,2
17849,12,6654,5.59,2
2364,12,2250,5.59,2
31747,10,252,5.58,2
33803,26,3248,5.56,2
32084,12,1417,5.55,2
23079,13,94108,5.54,2
19755,32,450,5.53,2
2521,13,1377,5.52,2
19207,10,1936,5.51,2
3772,25,2399,5.5,2
30251,6,4974,5.5,2
6131,365,1612,5.48,2
27687,10,335,5.48,2
31439,12,19984,5.48,2
33245,12,2516,5.47,2
32606,13,15364,5.47,2
32697,12,10290,5.46,2
27927,12,8554,5.45,2
7448,18,215,5.42,2
1705,13,798,5.41,2
5304,10,1383,5.39,2
30947,13,1715,5.36,2
15045,8,7597,5.36,2
14563,12,3467,5.36,2
15545,20,870,5.35,2
17353,5,533,5.35,2
30782,12,35004,5.34,2
30948,13,21026,5.33,2
27785,13,929,5.34,2
2362,13,1017,5.32,2
33113,12,12594,5.32,2
33572,12,5027,5.31,2
2232,12,361,5.13,2
600,12,6991,5.13,2
112,8,5555,5.11,2
33975,13,836,5.06,2
29865,13,1785,5.04,2
3112,6,1817,5.0,2
29941,11,8389,4.95,2
32400,12,529,4.94,2
30705,12,19386,4.93,2
31139,12,5888,4.92,2
33690,12,7284,4.86,2
28981,12,14295,4.8,2
31633,13,9096,4.8,2
31578,26,7131,4.71,2
32906,13,4673,4.54,2
33021,12,7365,4.42,2
1812,12,1686,4.27,2
33394,12,3414,3.91,2
19315,12,83652,3.82,2
28929,12,10403,3.63,2
12763,38,147,6.25,2
16696,13,179,5.89,2
27589,26,112,5.61,2
23149,12,122,5.81,2
9433,13,252,5.57,2
11541,38,677,5.29,2
17088,6,180,5.82,2
17086,7,139,5.35,2
17090,26,132,5.5,2
32956,39,115,4.54,2
25717,26,292,7.29,2
11275,52,220,5.63,2
18635,26,195,6.09,2
29836,13,83,4.57,2
29843,12,68,4.09,2
18819,56,119,6.13,2
17671,27,122,6.71,2
20237,16,83,6.5,2
25063,30,66,5.25,2
6520,27,300,6.32,2
8239,22,182,6.11,2
8436,26,324,7.08,2
3844,26,268,5.68,2
34249,26,24,6.5,2
21553,53,63,6.14,2
12951,12,293,5.33,2
22247,60,101,5.6,2
30519,36,355,6.28,2
30156,52,497,5.91,2
31965,52,141,4.77,2
15787,8,292,5.55,2
9284,26,176,5.74,2
18227,6,244,5.78,2
24875,52,61,6.33,2
17687,19,107,6.67,2
19547,26,91,4.85,2
9955,52,115,6.54,2
9613,59,254,6.46,2
3909,75,250,6.68,2
5478,68,153,6.1,2
29373,4,46,4.2,2
8520,32,102,5.22,2
8521,22,96,4.77,2
9812,48,109,6.0,2
24793,26,170,5.26,2
18191,12,141,6.4,2
30892,26,128,4.73,2
8184,39,140,6.58,2
8183,26,171,6.58,2
8182,156,184,6.65,2
3637,52,295,6.32,2
29467,8,48,7.6,2
9540,20,119,7.13,2
10210,51,146,6.3,2
9905,26,208,6.46,2
23721,26,99,6.93,2
9868,180,144,6.04,2
17893,13,149,6.78,2
9903,15,87,5.77,2
8025,41,185,5.63,2
11733,34,114,5.08,2
8501,26,133,6.36,2
32417,25,39,5.5,2
32418,25,36,4.33,2
32419,25,36,4.43,2
9383,39,147,7.83,2
30060,26,56,5.33,2
29385,10,49,5.8,2
22755,12,112,4.28,2
16303,23,103,6.0,2
14623,26,87,5.78,2
17457,26,80,6.75,2
5908,56,222,6.15,2
33262,52,63,4.5,2
31246,39,168,6.79,2
31211,26,86,7.2,2
6636,22,364,6.32,2
21433,13,178,4.52,2
23511,32,162,5.72,2
8853,25,168,6.62,2
32944,39,318,4.53,2
13503,12,77,6.9,2
13505,11,78,5.78,2
32630,50,54,6.14,2
7956,39,162,6.19,2
29469,9,50,5.75,2
10887,26,109,6.07,2
17703,78,557,6.25,2
23799,50,74,7.3,2
30893,6,163,4.0,2
7750,26,143,6.0,2
31746,16,85,5.09,2
19121,2,152,6.15,2
3825,163,301,6.49,2
15957,26,84,5.62,2
21485,26,63,6.29,2
30034,13,57,6.5,2
8879,3,127,5.58,2
19901,21,71,6.75,2
6771,49,179,6.98,2
24663,115,104,7.5,2
20077,283,75,6.75,2
20083,20,79,6.0,2
8478,20,151,5.68,2
20009,100,98,6.92,2
31555,13,155,6.79,2
29687,51,486,5.19,2
8179,51,105,5.45,2
20201,25,87,5.2,2
9028,22,173,6.37,2
28087,50,99,5.25,2
27369,100,53,5.0,2
30026,50,39,6.5,2
3243,13,96,6.55,2
33792,26,24,8.0,2
19997,26,78,6.0,2
32691,26,291,5.24,2
18005,26,102,6.44,2
30173,13,134,5.52,2
10533,13,275,5.75,2
10997,13,165,5.72,2
23973,71,56,5.0,2
30342,130,123,6.86,2
22345,12,77,3.92,2
33842,25,24,8.5,2
17623,130,85,4.86,2
30118,84,40,4.75,2
25503,26,151,5.89,2
5594,13,112,5.95,2
23607,22,72,5.0,2
9345,33,341,6.53,2
12243,26,144,5.85,2
23347,260,61,6.7,2
20199,77,62,6.67,2
20755,26,134,6.13,2
26163,26,111,4.56,2
31753,10,114,6.29,2
8897,13,139,5.65,2
16908,102,97,5.83,2
10995,4,84,5.75,2
31237,6,70,5.36,2
20243,199,102,7.07,2
8158,7,205,6.23,2
20115,17,107,7.17,2
4470,56,182,6.3,2
25609,15,56,6.17,2
25611,10,53,6.0,2
25615,10,53,6.0,2
10540,22,189,5.5,2
19501,39,106,5.5,2
9391,26,207,6.54,2
31385,92,79,6.38,2
27621,14,273,6.02,2
